date,daily_close_usd
2025-06-26,2416.1859188496023
2025-06-27,2413.873908495311
2025-06-28,2423.3692259438817
2025-06-29,2436.675432382948
2025-06-30,2504.076668827411
2025-07-01,2488.5494145576295
2025-07-02,2404.906037245539
2025-07-03,2571.7894269906146
2025-07-04,2591.404738856981
2025-07-05,2508.1799969444933
2025-07-06,2518.7352797871067
2025-07-07,2571.8449332965424
2025-07-08,2544.6198548955517
2025-07-09,2615.9720365617945
2025-07-10,2774.4934175074322
2025-07-11,2954.0301286246477
2025-07-12,2958.52187428924
2025-07-13,2941.537613195426
2025-07-14,2979.3943199811943
2025-07-15,3012.9569193138013
2025-07-16,3134.2373508867777
2025-07-17,3367.8305040053124
2025-07-18,3478.87042044873
2025-07-19,3548.5783262378736
2025-07-20,3595.3164352937874
2025-07-21,3761.5009867656327
2025-07-22,3766.497787853983
2025-07-23,3747.918672849105
2025-07-24,3630.7431177818776
2025-07-25,3707.0770682702737
2025-07-26,3726.5159271077305
2025-07-27,3760.6453498666
2025-07-28,3870.8733406914275
2025-07-29,3791.3730875111683
2025-07-30,3791.2105253987665
2025-07-31,3804.3320763813017
2025-08-01,3692.4514476880872
2025-08-02,3483.464569084711
2025-08-03,3394.8346200877318
2025-08-04,3497.371373267909
2025-08-05,3712.5464982611925
2025-08-06,3614.7065292557904
2025-08-07,3682.834289215556
2025-08-08,3912.806708353452
2025-08-09,4011.158831195634
2025-08-10,4262.952484492737
2025-08-11,4254.757511815624
2025-08-12,4228.754124449457
2025-08-13,4593.872347169558
2025-08-14,4763.822279977464
2025-08-15,4555.503192048122
2025-08-16,4426.216431854096
2025-08-17,4423.690268615512
2025-08-18,4484.243792194539
2025-08-19,4314.632261226043
2025-08-20,4074.0346047228672
2025-08-21,4329.812760378432
2025-08-22,4225.177775930313
2025-08-23,4829.058876513837
2025-08-24,4775.227819829003
2025-08-25,4783.0898103882755
2025-08-26,4380.80177695423
2025-08-27,4601.468562644458
2025-08-28,4503.087145436146
2025-08-29,4500.826118311196
2025-08-30,4371.281772143148
2025-08-31,4370.0637995747375
2025-09-01,4390.026553148216
2025-09-02,4304.6329788114945
2025-09-03,4326.96171656298
2025-09-04,4454.400691054109
2025-09-05,4301.530223582068
2025-09-06,4305.328487991996
2025-09-07,4276.248093007091
2025-09-08,4308.632467970158
2025-09-09,4302.938695657721
2025-09-10,4312.746735009694
2025-09-11,4350.141368685033
2025-09-12,4460.566133388252
2025-09-13,4710.865224706342
2025-09-14,4666.603048517599
2025-09-15,4609.499588971356
2025-09-16,4524.837295440339
2025-09-17,4503.74763214524
2025-09-18,4592.041269952684
2025-09-19,4591.220064589238
2025-09-20,4469.871906910386
2025-09-21,4482.309357348542
2025-09-22,4453.877274672945
2025-09-23,4202.373213266069
2025-09-24,4167.367537390098
2025-09-25,4153.036116538894
2025-09-26,3868.7342581092676
2025-09-27,4037.3898943031622
2025-09-28,4019.5567216434483
2025-09-29,4138.78539370331
2025-09-30,4217.017100151943
2025-10-01,4145.458245460099
2025-10-02,4343.165283167496
2025-10-03,4488.1404216033225
2025-10-04,4519.976621768036
2025-10-05,4487.937147921525
2025-10-06,4516.160722392763
2025-10-07,4692.235864684468
2025-10-08,4453.9500928778525
2025-10-09,4527.536905338665
2025-10-10,4371.394908512143
2025-10-11,3845.3034151143256
2025-10-12,3750.3610468146358
2025-10-13,4157.568669121251
2025-10-14,4246.003765181497
2025-10-15,4129.601219136875
2025-10-16,3983.694692352154
2025-10-17,3888.273761588555
2025-10-18,3831.609948652472
2025-10-19,3888.179854340156
2025-10-20,3984.3944058341663
2025-10-21,3979.81487168913
2025-10-22,3876.052333546633
2025-10-23,3801.190826914806
2025-10-24,3855.345993216563
2025-10-25,3933.0448968097053
2025-10-26,3954.1342012552013
2025-10-27,4161.785970689681
2025-10-28,4122.477880615214
2025-10-29,3985.803827258565
2025-10-30,3897.45731907993
2025-10-31,3803.1410126121386
2025-11-01,3849.3264855953626
2025-11-02,3872.50391419509
2025-11-03,3909.779925213851
2025-11-04,3595.487857233987
2025-11-05,3297.714208529564
2025-11-06,3461.729212663383
2025-11-07,3306.7416480194734
2025-11-08,3433.546723849059
2025-11-09,3405.5437692143737
2025-11-10,3577.3220211602047
2025-11-11,3564.321812037328
2025-11-12,3412.6488845935773
2025-11-13,3409.889102158199
2025-11-14,3225.2753379273313
2025-11-15,3108.330139767713
2025-11-16,3169.1050823983605
2025-11-17,3097.0885829313174
2025-11-18,3021.50783440449
2025-11-19,3116.089698403633
2025-11-20,3010.3753040748325
2025-11-21,2831.946783561287
2025-11-22,2768.2388242362827
2025-11-23,2768.069593481926
2025-11-24,2800.5362031646537
2025-11-25,2956.485533867989
2025-11-26,2953.322998287931
2025-11-27,3028.1513545609337
2025-11-28,3013.4374790393176
2025-11-29,3032.971065487638
2025-11-30,2991.997110595726
2025-12-01,2996.589001561035
2025-12-02,2800.906514903518
2025-12-03,2991.5343387977637
